/var/spool/slurm-llnl/slurmd/job2259603/slurm_script: line 20: cd: /home/lgpu0417/deep-learning/assignment_2/part1/: Permission denied
 ------ Job mlp_pytorch is started ------- 
 
Training RNN
[2019-05-04 13:41] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 429.66, Accuracy = 0.11, Loss = 14.912
[2019-05-04 13:53] Train Step 4750/10000, Batch Size = 128, Examples/Sec = 7287.12, Accuracy = 0.09, Loss = 19.447
[2019-05-04 13:53] Train Step 4760/10000, Batch Size = 128, Examples/Sec = 6967.73, Accuracy = 0.09, Loss = 18.756
[2019-05-04 13:53] Train Step 4770/10000, Batch Size = 128, Examples/Sec = 7152.56, Accuracy = 0.07, Loss = 20.921
[2019-05-04 13:53] Train Step 4780/10000, Batch Size = 128, Examples/Sec = 6813.86, Accuracy = 0.09, Loss = 19.463
[2019-05-04 13:53] Train Step 4790/10000, Batch Size = 128, Examples/Sec = 6943.67, Accuracy = 0.07, Loss = 20.213
[2019-05-04 13:53] Train Step 4800/10000, Batch Size = 128, Examples/Sec = 6920.58, Accuracy = 0.12, Loss = 18.675
[2019-05-04 13:53] Train Step 4810/10000, Batch Size = 128, Examples/Sec = 6884.81, Accuracy = 0.11, Loss = 20.130
[2019-05-04 13:53] Train Step 4820/10000, Batch Size = 128, Examples/Sec = 6869.22, Accuracy = 0.09, Loss = 18.653
[2019-05-04 13:53] Train Step 4830/10000, Batch Size = 128, Examples/Sec = 6781.24, Accuracy = 0.13, Loss = 19.630
[2019-05-04 13:53] Train Step 4840/10000, Batch Size = 128, Examples/Sec = 5989.99, Accuracy = 0.10, Loss = 19.845
[2019-05-04 13:53] Train Step 4850/10000, Batch Size = 128, Examples/Sec = 6642.22, Accuracy = 0.10, Loss = 17.944
[2019-05-04 13:53] Train Step 4860/10000, Batch Size = 128, Examples/Sec = 7033.55, Accuracy = 0.16, Loss = 15.404
[2019-05-04 13:53] Train Step 4870/10000, Batch Size = 128, Examples/Sec = 7011.96, Accuracy = 0.12, Loss = 18.787
[2019-05-04 13:53] Train Step 4880/10000, Batch Size = 128, Examples/Sec = 7439.49, Accuracy = 0.08, Loss = 20.590
[2019-05-04 13:53] Train Step 4890/10000, Batch Size = 128, Examples/Sec = 7178.47, Accuracy = 0.09, Loss = 17.999
[2019-05-04 13:53] Train Step 4900/10000, Batch Size = 128, Examples/Sec = 7000.17, Accuracy = 0.10, Loss = 19.063
[2019-05-04 13:53] Train Step 4910/10000, Batch Size = 128, Examples/Sec = 7565.93, Accuracy = 0.12, Loss = 19.328
[2019-05-04 13:53] Train Step 4920/10000, Batch Size = 128, Examples/Sec = 7448.16, Accuracy = 0.05, Loss = 19.395
[2019-05-04 13:53] Train Step 4930/10000, Batch Size = 128, Examples/Sec = 6707.95, Accuracy = 0.10, Loss = 19.713
[2019-05-04 13:53] Train Step 4940/10000, Batch Size = 128, Examples/Sec = 6626.24, Accuracy = 0.13, Loss = 16.882
[2019-05-04 13:53] Train Step 4950/10000, Batch Size = 128, Examples/Sec = 7194.25, Accuracy = 0.09, Loss = 19.104
[2019-05-04 13:53] Train Step 4960/10000, Batch Size = 128, Examples/Sec = 6286.84, Accuracy = 0.12, Loss = 17.411
[2019-05-04 13:53] Train Step 4970/10000, Batch Size = 128, Examples/Sec = 6315.76, Accuracy = 0.09, Loss = 18.592
[2019-05-04 13:53] Train Step 4980/10000, Batch Size = 128, Examples/Sec = 6482.07, Accuracy = 0.07, Loss = 20.949
[2019-05-04 13:53] Train Step 4990/10000, Batch Size = 128, Examples/Sec = 6342.09, Accuracy = 0.08, Loss = 18.726
[2019-05-04 13:53] Train Step 5000/10000, Batch Size = 128, Examples/Sec = 6402.22, Accuracy = 0.12, Loss = 18.648
[2019-05-04 13:53] Train Step 5010/10000, Batch Size = 128, Examples/Sec = 6657.30, Accuracy = 0.11, Loss = 18.201
[2019-05-04 13:53] Train Step 5020/10000, Batch Size = 128, Examples/Sec = 6359.75, Accuracy = 0.08, Loss = 17.714
[2019-05-04 13:53] Train Step 5030/10000, Batch Size = 128, Examples/Sec = 6369.41, Accuracy = 0.12, Loss = 19.702
[2019-05-04 13:53] Train Step 5040/10000, Batch Size = 128, Examples/Sec = 6417.53, Accuracy = 0.07, Loss = 18.792
[2019-05-04 13:53] Train Step 5050/10000, Batch Size = 128, Examples/Sec = 7004.46, Accuracy = 0.11, Loss = 16.476
[2019-05-04 13:53] Train Step 5060/10000, Batch Size = 128, Examples/Sec = 7002.82, Accuracy = 0.09, Loss = 19.642
[2019-05-04 13:53] Train Step 5070/10000, Batch Size = 128, Examples/Sec = 7011.14, Accuracy = 0.09, Loss = 19.170
[2019-05-04 13:53] Train Step 5080/10000, Batch Size = 128, Examples/Sec = 6449.13, Accuracy = 0.11, Loss = 17.795
[2019-05-04 13:53] Train Step 5090/10000, Batch Size = 128, Examples/Sec = 6453.55, Accuracy = 0.09, Loss = 20.262
[2019-05-04 13:53] Train Step 5100/10000, Batch Size = 128, Examples/Sec = 5781.14, Accuracy = 0.13, Loss = 17.071
[2019-05-04 13:53] Train Step 5110/10000, Batch Size = 128, Examples/Sec = 6869.84, Accuracy = 0.09, Loss = 18.289
[2019-05-04 13:53] Train Step 5120/10000, Batch Size = 128, Examples/Sec = 6477.38, Accuracy = 0.11, Loss = 19.582
[2019-05-04 13:53] Train Step 5130/10000, Batch Size = 128, Examples/Sec = 6178.32, Accuracy = 0.04, Loss = 19.132
[2019-05-04 13:53] Train Step 5140/10000, Batch Size = 128, Examples/Sec = 6520.49, Accuracy = 0.11, Loss = 18.101
[2019-05-04 13:53] Train Step 5150/10000, Batch Size = 128, Examples/Sec = 6388.05, Accuracy = 0.14, Loss = 16.498
[2019-05-04 13:53] Train Step 5160/10000, Batch Size = 128, Examples/Sec = 6482.07, Accuracy = 0.12, Loss = 19.660
[2019-05-04 13:53] Train Step 5170/10000, Batch Size = 128, Examples/Sec = 6578.01, Accuracy = 0.08, Loss = 20.453
[2019-05-04 13:53] Train Step 5180/10000, Batch Size = 128, Examples/Sec = 6458.13, Accuracy = 0.05, Loss = 19.052
[2019-05-04 13:53] Train Step 5190/10000, Batch Size = 128, Examples/Sec = 6389.57, Accuracy = 0.09, Loss = 17.694
[2019-05-04 13:53] Train Step 5200/10000, Batch Size = 128, Examples/Sec = 5362.17, Accuracy = 0.09, Loss = 18.926
[2019-05-04 13:53] Train Step 5210/10000, Batch Size = 128, Examples/Sec = 7527.21, Accuracy = 0.10, Loss = 19.166
[2019-05-04 13:53] Train Step 5220/10000, Batch Size = 128, Examples/Sec = 6782.70, Accuracy = 0.06, Loss = 19.297
[2019-05-04 13:53] Train Step 5230/10000, Batch Size = 128, Examples/Sec = 6691.73, Accuracy = 0.12, Loss = 18.782
[2019-05-04 13:53] Train Step 5240/10000, Batch Size = 128, Examples/Sec = 7064.46, Accuracy = 0.08, Loss = 18.643
[2019-05-04 13:53] Train Step 5250/10000, Batch Size = 128, Examples/Sec = 6538.12, Accuracy = 0.09, Loss = 20.515
[2019-05-04 13:53] Train Step 5260/10000, Batch Size = 128, Examples/Sec = 7594.40, Accuracy = 0.08, Loss = 20.590
[2019-05-04 13:53] Train Step 5270/10000, Batch Size = 128, Examples/Sec = 6490.85, Accuracy = 0.12, Loss = 17.989
[2019-05-04 13:53] Train Step 5280/10000, Batch Size = 128, Examples/Sec = 6529.37, Accuracy = 0.11, Loss = 18.043
[2019-05-04 13:53] Train Step 5290/10000, Batch Size = 128, Examples/Sec = 6584.71, Accuracy = 0.11, Loss = 19.775
[2019-05-04 13:53] Train Step 5300/10000, Batch Size = 128, Examples/Sec = 6391.17, Accuracy = 0.07, Loss = 18.938
[2019-05-04 13:53] Train Step 5310/10000, Batch Size = 128, Examples/Sec = 6416.22, Accuracy = 0.09, Loss = 19.845
[2019-05-04 13:53] Train Step 5320/10000, Batch Size = 128, Examples/Sec = 6711.31, Accuracy = 0.10, Loss = 19.498
[2019-05-04 13:53] Train Step 5330/10000, Batch Size = 128, Examples/Sec = 6350.57, Accuracy = 0.06, Loss = 21.807
[2019-05-04 13:53] Train Step 5340/10000, Batch Size = 128, Examples/Sec = 6342.69, Accuracy = 0.09, Loss = 19.267
[2019-05-04 13:53] Train Step 5350/10000, Batch Size = 128, Examples/Sec = 6686.40, Accuracy = 0.06, Loss = 20.247
[2019-05-04 13:53] Train Step 5360/10000, Batch Size = 128, Examples/Sec = 6724.34, Accuracy = 0.14, Loss = 18.522
[2019-05-04 13:53] Train Step 5370/10000, Batch Size = 128, Examples/Sec = 6383.87, Accuracy = 0.08, Loss = 19.055
[2019-05-04 13:53] Train Step 5380/10000, Batch Size = 128, Examples/Sec = 6200.08, Accuracy = 0.12, Loss = 19.740
[2019-05-04 13:53] Train Step 5390/10000, Batch Size = 128, Examples/Sec = 6428.74, Accuracy = 0.08, Loss = 17.910
[2019-05-04 13:53] Train Step 5400/10000, Batch Size = 128, Examples/Sec = 6723.75, Accuracy = 0.06, Loss = 20.889
[2019-05-04 13:53] Train Step 5410/10000, Batch Size = 128, Examples/Sec = 6436.30, Accuracy = 0.15, Loss = 18.670
[2019-05-04 13:53] Train Step 5420/10000, Batch Size = 128, Examples/Sec = 6243.56, Accuracy = 0.16, Loss = 15.800
[2019-05-04 13:53] Train Step 5430/10000, Batch Size = 128, Examples/Sec = 6363.07, Accuracy = 0.09, Loss = 19.516
[2019-05-04 13:53] Train Step 5440/10000, Batch Size = 128, Examples/Sec = 6307.74, Accuracy = 0.14, Loss = 18.814
[2019-05-04 13:53] Train Step 5450/10000, Batch Size = 128, Examples/Sec = 6469.42, Accuracy = 0.13, Loss = 18.794
[2019-05-04 13:53] Train Step 5460/10000, Batch Size = 128, Examples/Sec = 6299.01, Accuracy = 0.09, Loss = 19.337
[2019-05-04 13:53] Train Step 5470/10000, Batch Size = 128, Examples/Sec = 5931.69, Accuracy = 0.07, Loss = 20.482
[2019-05-04 13:53] Train Step 5480/10000, Batch Size = 128, Examples/Sec = 5696.12, Accuracy = 0.10, Loss = 19.449
[2019-05-04 13:53] Train Step 5490/10000, Batch Size = 128, Examples/Sec = 6664.48, Accuracy = 0.07, Loss = 19.197
[2019-05-04 13:53] Train Step 5500/10000, Batch Size = 128, Examples/Sec = 5776.66, Accuracy = 0.12, Loss = 18.043
[2019-05-04 13:53] Train Step 5510/10000, Batch Size = 128, Examples/Sec = 6815.16, Accuracy = 0.11, Loss = 18.101
[2019-05-04 13:53] Train Step 5520/10000, Batch Size = 128, Examples/Sec = 6923.88, Accuracy = 0.06, Loss = 22.305
[2019-05-04 13:53] Train Step 5530/10000, Batch Size = 128, Examples/Sec = 6853.61, Accuracy = 0.07, Loss = 19.154
[2019-05-04 13:53] Train Step 5540/10000, Batch Size = 128, Examples/Sec = 6889.14, Accuracy = 0.06, Loss = 19.772
[2019-05-04 13:53] Train Step 5550/10000, Batch Size = 128, Examples/Sec = 6644.94, Accuracy = 0.11, Loss = 17.510
[2019-05-04 13:53] Train Step 5560/10000, Batch Size = 128, Examples/Sec = 6550.56, Accuracy = 0.09, Loss = 19.754
[2019-05-04 13:53] Train Step 5570/10000, Batch Size = 128, Examples/Sec = 6458.83, Accuracy = 0.12, Loss = 20.377
[2019-05-04 13:53] Train Step 5580/10000, Batch Size = 128, Examples/Sec = 6235.36, Accuracy = 0.13, Loss = 19.878
[2019-05-04 13:53] Train Step 5590/10000, Batch Size = 128, Examples/Sec = 6273.54, Accuracy = 0.14, Loss = 17.040
[2019-05-04 13:53] Train Step 5600/10000, Batch Size = 128, Examples/Sec = 6398.18, Accuracy = 0.07, Loss = 17.338
[2019-05-04 13:53] Train Step 5610/10000, Batch Size = 128, Examples/Sec = 6668.79, Accuracy = 0.10, Loss = 20.936
[2019-05-04 13:53] Train Step 5620/10000, Batch Size = 128, Examples/Sec = 6702.68, Accuracy = 0.12, Loss = 19.886
[2019-05-04 13:53] Train Step 5630/10000, Batch Size = 128, Examples/Sec = 6407.64, Accuracy = 0.13, Loss = 17.614
[2019-05-04 13:53] Train Step 5640/10000, Batch Size = 128, Examples/Sec = 6343.89, Accuracy = 0.08, Loss = 18.037
[2019-05-04 13:54] Train Step 5650/10000, Batch Size = 128, Examples/Sec = 6701.67, Accuracy = 0.03, Loss = 21.051
[2019-05-04 13:54] Train Step 5660/10000, Batch Size = 128, Examples/Sec = 6440.62, Accuracy = 0.12, Loss = 20.322
[2019-05-04 13:54] Train Step 5670/10000, Batch Size = 128, Examples/Sec = 6426.97, Accuracy = 0.10, Loss = 20.160
[2019-05-04 13:54] Train Step 5680/10000, Batch Size = 128, Examples/Sec = 6693.48, Accuracy = 0.12, Loss = 20.022
[2019-05-04 13:54] Train Step 5690/10000, Batch Size = 128, Examples/Sec = 6776.88, Accuracy = 0.09, Loss = 18.895
[2019-05-04 13:54] Train Step 5700/10000, Batch Size = 128, Examples/Sec = 6383.64, Accuracy = 0.09, Loss = 17.978
[2019-05-04 13:54] Train Step 5710/10000, Batch Size = 128, Examples/Sec = 7195.12, Accuracy = 0.12, Loss = 18.128
[2019-05-04 13:54] Train Step 5720/10000, Batch Size = 128, Examples/Sec = 6952.13, Accuracy = 0.13, Loss = 20.717
[2019-05-04 13:54] Train Step 5730/10000, Batch Size = 128, Examples/Sec = 6997.98, Accuracy = 0.10, Loss = 18.091
[2019-05-04 13:54] Train Step 5740/10000, Batch Size = 128, Examples/Sec = 7050.45, Accuracy = 0.12, Loss = 18.263
[2019-05-04 13:54] Train Step 5750/10000, Batch Size = 128, Examples/Sec = 7021.59, Accuracy = 0.09, Loss = 19.584
[2019-05-04 13:54] Train Step 5760/10000, Batch Size = 128, Examples/Sec = 7434.13, Accuracy = 0.05, Loss = 19.613
[2019-05-04 13:54] Train Step 5770/10000, Batch Size = 128, Examples/Sec = 7006.29, Accuracy = 0.06, Loss = 19.268
[2019-05-04 13:54] Train Step 5780/10000, Batch Size = 128, Examples/Sec = 6927.01, Accuracy = 0.09, Loss = 19.554
[2019-05-04 13:54] Train Step 5790/10000, Batch Size = 128, Examples/Sec = 7016.09, Accuracy = 0.09, Loss = 20.528
[2019-05-04 13:54] Train Step 5800/10000, Batch Size = 128, Examples/Sec = 6947.90, Accuracy = 0.09, Loss = 19.522
[2019-05-04 13:54] Train Step 5810/10000, Batch Size = 128, Examples/Sec = 7048.23, Accuracy = 0.07, Loss = 20.612
[2019-05-04 13:54] Train Step 5820/10000, Batch Size = 128, Examples/Sec = 7026.00, Accuracy = 0.09, Loss = 18.863
[2019-05-04 13:54] Train Step 5830/10000, Batch Size = 128, Examples/Sec = 6940.71, Accuracy = 0.08, Loss = 19.852
[2019-05-04 13:54] Train Step 5840/10000, Batch Size = 128, Examples/Sec = 7042.78, Accuracy = 0.08, Loss = 20.228
[2019-05-04 13:54] Train Step 5850/10000, Batch Size = 128, Examples/Sec = 6881.37, Accuracy = 0.05, Loss = 19.579
[2019-05-04 13:54] Train Step 5860/10000, Batch Size = 128, Examples/Sec = 6265.05, Accuracy = 0.13, Loss = 19.352
[2019-05-04 13:54] Train Step 5870/10000, Batch Size = 128, Examples/Sec = 6483.71, Accuracy = 0.06, Loss = 21.516
[2019-05-04 13:54] Train Step 5880/10000, Batch Size = 128, Examples/Sec = 6257.67, Accuracy = 0.13, Loss = 18.567
[2019-05-04 13:54] Train Step 5890/10000, Batch Size = 128, Examples/Sec = 6724.67, Accuracy = 0.05, Loss = 18.808
[2019-05-04 13:54] Train Step 5900/10000, Batch Size = 128, Examples/Sec = 7017.55, Accuracy = 0.12, Loss = 19.208
[2019-05-04 13:54] Train Step 5910/10000, Batch Size = 128, Examples/Sec = 6856.24, Accuracy = 0.16, Loss = 17.686
[2019-05-04 13:54] Train Step 5920/10000, Batch Size = 128, Examples/Sec = 6949.34, Accuracy = 0.12, Loss = 19.838
[2019-05-04 13:54] Train Step 5930/10000, Batch Size = 128, Examples/Sec = 7264.83, Accuracy = 0.12, Loss = 19.233
[2019-05-04 13:54] Train Step 5940/10000, Batch Size = 128, Examples/Sec = 7033.18, Accuracy = 0.10, Loss = 19.430
[2019-05-04 13:54] Train Step 5950/10000, Batch Size = 128, Examples/Sec = 7236.53, Accuracy = 0.10, Loss = 20.012
[2019-05-04 13:54] Train Step 5960/10000, Batch Size = 128, Examples/Sec = 7004.10, Accuracy = 0.09, Loss = 19.663
[2019-05-04 13:54] Train Step 5970/10000, Batch Size = 128, Examples/Sec = 6945.38, Accuracy = 0.16, Loss = 18.953
[2019-05-04 13:54] Train Step 5980/10000, Batch Size = 128, Examples/Sec = 7098.46, Accuracy = 0.08, Loss = 20.950
[2019-05-04 13:54] Train Step 5990/10000, Batch Size = 128, Examples/Sec = 6939.01, Accuracy = 0.09, Loss = 19.686
[2019-05-04 13:54] Train Step 6000/10000, Batch Size = 128, Examples/Sec = 5171.42, Accuracy = 0.07, Loss = 21.258
[2019-05-04 13:54] Train Step 6010/10000, Batch Size = 128, Examples/Sec = 6527.78, Accuracy = 0.12, Loss = 17.995
[2019-05-04 13:54] Train Step 6020/10000, Batch Size = 128, Examples/Sec = 6345.09, Accuracy = 0.11, Loss = 19.563
[2019-05-04 13:54] Train Step 6030/10000, Batch Size = 128, Examples/Sec = 6350.72, Accuracy = 0.10, Loss = 20.532
[2019-05-04 13:54] Train Step 6040/10000, Batch Size = 128, Examples/Sec = 6918.17, Accuracy = 0.10, Loss = 19.325
[2019-05-04 13:54] Train Step 6050/10000, Batch Size = 128, Examples/Sec = 6900.12, Accuracy = 0.08, Loss = 19.657
[2019-05-04 13:54] Train Step 6060/10000, Batch Size = 128, Examples/Sec = 6830.33, Accuracy = 0.07, Loss = 20.188
[2019-05-04 13:54] Train Step 6070/10000, Batch Size = 128, Examples/Sec = 6929.87, Accuracy = 0.11, Loss = 18.591
[2019-05-04 13:54] Train Step 6080/10000, Batch Size = 128, Examples/Sec = 6831.20, Accuracy = 0.12, Loss = 18.460
[2019-05-04 13:54] Train Step 6090/10000, Batch Size = 128, Examples/Sec = 6896.31, Accuracy = 0.12, Loss = 19.293
[2019-05-04 13:54] Train Step 6100/10000, Batch Size = 128, Examples/Sec = 6830.51, Accuracy = 0.07, Loss = 18.178
[2019-05-04 13:54] Train Step 6110/10000, Batch Size = 128, Examples/Sec = 6850.11, Accuracy = 0.07, Loss = 20.168
[2019-05-04 13:54] Train Step 6120/10000, Batch Size = 128, Examples/Sec = 6897.82, Accuracy = 0.05, Loss = 21.635
[2019-05-04 13:54] Train Step 6130/10000, Batch Size = 128, Examples/Sec = 6734.03, Accuracy = 0.15, Loss = 16.604
[2019-05-04 13:54] Train Step 6140/10000, Batch Size = 128, Examples/Sec = 6681.24, Accuracy = 0.14, Loss = 18.270
[2019-05-04 13:54] Train Step 6150/10000, Batch Size = 128, Examples/Sec = 6374.10, Accuracy = 0.09, Loss = 20.567
[2019-05-04 13:54] Train Step 6160/10000, Batch Size = 128, Examples/Sec = 6336.70, Accuracy = 0.06, Loss = 20.773
[2019-05-04 13:54] Train Step 6170/10000, Batch Size = 128, Examples/Sec = 6499.10, Accuracy = 0.12, Loss = 19.452
[2019-05-04 13:54] Train Step 6180/10000, Batch Size = 128, Examples/Sec = 6431.21, Accuracy = 0.07, Loss = 20.528
[2019-05-04 13:54] Train Step 6190/10000, Batch Size = 128, Examples/Sec = 7022.14, Accuracy = 0.08, Loss = 19.679
[2019-05-04 13:54] Train Step 6200/10000, Batch Size = 128, Examples/Sec = 6928.89, Accuracy = 0.09, Loss = 18.890
[2019-05-04 13:54] Train Step 6210/10000, Batch Size = 128, Examples/Sec = 7052.12, Accuracy = 0.08, Loss = 18.494
[2019-05-04 13:54] Train Step 6220/10000, Batch Size = 128, Examples/Sec = 7011.23, Accuracy = 0.08, Loss = 19.466
[2019-05-04 13:54] Train Step 6230/10000, Batch Size = 128, Examples/Sec = 7037.88, Accuracy = 0.15, Loss = 18.809
[2019-05-04 13:54] Train Step 6240/10000, Batch Size = 128, Examples/Sec = 6959.06, Accuracy = 0.12, Loss = 18.328
[2019-05-04 13:54] Train Step 6250/10000, Batch Size = 128, Examples/Sec = 6933.81, Accuracy = 0.05, Loss = 20.328
[2019-05-04 13:54] Train Step 6260/10000, Batch Size = 128, Examples/Sec = 7068.74, Accuracy = 0.13, Loss = 19.773
[2019-05-04 13:54] Train Step 6270/10000, Batch Size = 128, Examples/Sec = 6947.81, Accuracy = 0.10, Loss = 20.091
[2019-05-04 13:54] Train Step 6280/10000, Batch Size = 128, Examples/Sec = 7050.82, Accuracy = 0.09, Loss = 20.438
[2019-05-04 13:54] Train Step 6290/10000, Batch Size = 128, Examples/Sec = 7247.08, Accuracy = 0.06, Loss = 19.046
[2019-05-04 13:54] Train Step 6300/10000, Batch Size = 128, Examples/Sec = 7000.62, Accuracy = 0.13, Loss = 19.519
[2019-05-04 13:54] Train Step 6310/10000, Batch Size = 128, Examples/Sec = 7066.51, Accuracy = 0.09, Loss = 19.711
[2019-05-04 13:54] Train Step 6320/10000, Batch Size = 128, Examples/Sec = 6938.65, Accuracy = 0.10, Loss = 18.433
[2019-05-04 13:54] Train Step 6330/10000, Batch Size = 128, Examples/Sec = 7205.64, Accuracy = 0.12, Loss = 18.956
[2019-05-04 13:54] Train Step 6340/10000, Batch Size = 128, Examples/Sec = 6947.81, Accuracy = 0.07, Loss = 18.270
[2019-05-04 13:54] Train Step 6350/10000, Batch Size = 128, Examples/Sec = 7227.57, Accuracy = 0.12, Loss = 18.526
[2019-05-04 13:54] Train Step 6360/10000, Batch Size = 128, Examples/Sec = 7056.29, Accuracy = 0.08, Loss = 20.048
[2019-05-04 13:54] Train Step 6370/10000, Batch Size = 128, Examples/Sec = 7715.77, Accuracy = 0.09, Loss = 20.467
[2019-05-04 13:54] Train Step 6380/10000, Batch Size = 128, Examples/Sec = 6944.57, Accuracy = 0.08, Loss = 20.969
[2019-05-04 13:54] Train Step 6390/10000, Batch Size = 128, Examples/Sec = 7025.73, Accuracy = 0.08, Loss = 19.439
[2019-05-04 13:54] Train Step 6400/10000, Batch Size = 128, Examples/Sec = 7614.22, Accuracy = 0.10, Loss = 20.548
[2019-05-04 13:54] Train Step 6410/10000, Batch Size = 128, Examples/Sec = 7218.43, Accuracy = 0.08, Loss = 20.995
[2019-05-04 13:54] Train Step 6420/10000, Batch Size = 128, Examples/Sec = 7007.39, Accuracy = 0.07, Loss = 18.899
[2019-05-04 13:54] Train Step 6430/10000, Batch Size = 128, Examples/Sec = 7030.14, Accuracy = 0.13, Loss = 17.181
[2019-05-04 13:54] Train Step 6440/10000, Batch Size = 128, Examples/Sec = 7181.64, Accuracy = 0.09, Loss = 21.025
[2019-05-04 13:54] Train Step 6450/10000, Batch Size = 128, Examples/Sec = 6427.28, Accuracy = 0.16, Loss = 16.074
[2019-05-04 13:54] Train Step 6460/10000, Batch Size = 128, Examples/Sec = 6362.16, Accuracy = 0.05, Loss = 19.856
[2019-05-04 13:54] Train Step 6470/10000, Batch Size = 128, Examples/Sec = 8489.55, Accuracy = 0.11, Loss = 19.551
[2019-05-04 13:54] Train Step 6480/10000, Batch Size = 128, Examples/Sec = 6853.79, Accuracy = 0.09, Loss = 19.073
[2019-05-04 13:54] Train Step 6490/10000, Batch Size = 128, Examples/Sec = 6890.12, Accuracy = 0.05, Loss = 19.751
[2019-05-04 13:54] Train Step 6500/10000, Batch Size = 128, Examples/Sec = 6852.13, Accuracy = 0.11, Loss = 19.535
[2019-05-04 13:54] Train Step 6510/10000, Batch Size = 128, Examples/Sec = 6906.87, Accuracy = 0.08, Loss = 20.059
[2019-05-04 13:54] Train Step 6520/10000, Batch Size = 128, Examples/Sec = 6814.55, Accuracy = 0.05, Loss = 21.078
[2019-05-04 13:54] Train Step 6530/10000, Batch Size = 128, Examples/Sec = 7217.56, Accuracy = 0.10, Loss = 19.916
[2019-05-04 13:54] Train Step 6540/10000, Batch Size = 128, Examples/Sec = 6992.69, Accuracy = 0.12, Loss = 17.437
[2019-05-04 13:54] Train Step 6550/10000, Batch Size = 128, Examples/Sec = 6955.91, Accuracy = 0.12, Loss = 16.868
[2019-05-04 13:54] Train Step 6560/10000, Batch Size = 128, Examples/Sec = 7292.16, Accuracy = 0.09, Loss = 20.871
[2019-05-04 13:54] Train Step 6570/10000, Batch Size = 128, Examples/Sec = 7034.29, Accuracy = 0.06, Loss = 18.991
