/var/spool/slurm-llnl/slurmd/job2259374/slurm_script: line 20: cd: /home/lgpu0417/deep-learning/assignment_2/part1/: Permission denied
 ------ Job mlp_pytorch is started ------- 
 
Training RNN
[2019-05-04 12:53] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 428.15, Accuracy = 0.08, Loss = 17.013
[2019-05-04 13:04] Train Step 9890/10000, Batch Size = 128, Examples/Sec = 8347.91, Accuracy = 0.11, Loss = 9.973
[2019-05-04 13:04] Train Step 9900/10000, Batch Size = 128, Examples/Sec = 7634.90, Accuracy = 0.08, Loss = 10.138
[2019-05-04 13:04] Train Step 9910/10000, Batch Size = 128, Examples/Sec = 8252.57, Accuracy = 0.16, Loss = 8.789
[2019-05-04 13:04] Train Step 9920/10000, Batch Size = 128, Examples/Sec = 7629.37, Accuracy = 0.11, Loss = 9.543
[2019-05-04 13:04] Train Step 9930/10000, Batch Size = 128, Examples/Sec = 8424.94, Accuracy = 0.09, Loss = 10.486
[2019-05-04 13:04] Train Step 9940/10000, Batch Size = 128, Examples/Sec = 8407.00, Accuracy = 0.07, Loss = 10.791
[2019-05-04 13:04] Train Step 9950/10000, Batch Size = 128, Examples/Sec = 8249.53, Accuracy = 0.05, Loss = 10.677
[2019-05-04 13:04] Train Step 9960/10000, Batch Size = 128, Examples/Sec = 8138.85, Accuracy = 0.09, Loss = 10.671
[2019-05-04 13:04] Train Step 9970/10000, Batch Size = 128, Examples/Sec = 8250.29, Accuracy = 0.13, Loss = 10.382
[2019-05-04 13:04] Train Step 9980/10000, Batch Size = 128, Examples/Sec = 7996.17, Accuracy = 0.14, Loss = 9.594
[2019-05-04 13:04] Train Step 9990/10000, Batch Size = 128, Examples/Sec = 8274.70, Accuracy = 0.05, Loss = 10.379
[2019-05-04 13:04] Train Step 10000/10000, Batch Size = 128, Examples/Sec = 7583.99, Accuracy = 0.16, Loss = 8.984
Done training.
[2019-05-04 13:04] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 7267.58, Accuracy = 0.12, Loss = 17.399
[2019-05-04 13:04] Train Step 0010/10000, Batch Size = 128, Examples/Sec = 6920.31, Accuracy = 0.10, Loss = 18.036
[2019-05-04 13:04] Train Step 0020/10000, Batch Size = 128, Examples/Sec = 6903.67, Accuracy = 0.12, Loss = 17.186
[2019-05-04 13:04] Train Step 0030/10000, Batch Size = 128, Examples/Sec = 6768.33, Accuracy = 0.09, Loss = 17.295
[2019-05-04 13:04] Train Step 0040/10000, Batch Size = 128, Examples/Sec = 6935.69, Accuracy = 0.12, Loss = 16.739
[2019-05-04 13:04] Train Step 0050/10000, Batch Size = 128, Examples/Sec = 7005.28, Accuracy = 0.13, Loss = 15.623
[2019-05-04 13:04] Train Step 0060/10000, Batch Size = 128, Examples/Sec = 6934.35, Accuracy = 0.14, Loss = 17.363
[2019-05-04 13:04] Train Step 0070/10000, Batch Size = 128, Examples/Sec = 6906.69, Accuracy = 0.06, Loss = 17.289
[2019-05-04 13:04] Train Step 0080/10000, Batch Size = 128, Examples/Sec = 6891.18, Accuracy = 0.16, Loss = 14.853
[2019-05-04 13:04] Train Step 0090/10000, Batch Size = 128, Examples/Sec = 6830.68, Accuracy = 0.12, Loss = 16.081
[2019-05-04 13:04] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 6820.35, Accuracy = 0.09, Loss = 17.088
[2019-05-04 13:04] Train Step 0110/10000, Batch Size = 128, Examples/Sec = 6913.90, Accuracy = 0.09, Loss = 16.058
[2019-05-04 13:04] Train Step 0120/10000, Batch Size = 128, Examples/Sec = 6855.54, Accuracy = 0.09, Loss = 15.934
[2019-05-04 13:04] Train Step 0130/10000, Batch Size = 128, Examples/Sec = 6548.08, Accuracy = 0.12, Loss = 17.493
[2019-05-04 13:04] Train Step 0140/10000, Batch Size = 128, Examples/Sec = 6993.60, Accuracy = 0.08, Loss = 17.617
[2019-05-04 13:04] Train Step 0150/10000, Batch Size = 128, Examples/Sec = 7703.70, Accuracy = 0.12, Loss = 15.948
[2019-05-04 13:04] Train Step 0160/10000, Batch Size = 128, Examples/Sec = 6838.42, Accuracy = 0.08, Loss = 17.539
[2019-05-04 13:04] Train Step 0170/10000, Batch Size = 128, Examples/Sec = 6874.59, Accuracy = 0.09, Loss = 17.873
[2019-05-04 13:04] Train Step 0180/10000, Batch Size = 128, Examples/Sec = 6913.63, Accuracy = 0.09, Loss = 16.774
[2019-05-04 13:04] Train Step 0190/10000, Batch Size = 128, Examples/Sec = 6893.74, Accuracy = 0.11, Loss = 15.537
[2019-05-04 13:04] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 6953.93, Accuracy = 0.08, Loss = 18.880
[2019-05-04 13:04] Train Step 0210/10000, Batch Size = 128, Examples/Sec = 7173.77, Accuracy = 0.09, Loss = 17.218
[2019-05-04 13:04] Train Step 0220/10000, Batch Size = 128, Examples/Sec = 6907.05, Accuracy = 0.07, Loss = 15.736
[2019-05-04 13:04] Train Step 0230/10000, Batch Size = 128, Examples/Sec = 6844.18, Accuracy = 0.14, Loss = 15.260
[2019-05-04 13:04] Train Step 0240/10000, Batch Size = 128, Examples/Sec = 6878.82, Accuracy = 0.11, Loss = 16.419
[2019-05-04 13:04] Train Step 0250/10000, Batch Size = 128, Examples/Sec = 7093.77, Accuracy = 0.08, Loss = 17.520
[2019-05-04 13:04] Train Step 0260/10000, Batch Size = 128, Examples/Sec = 6829.81, Accuracy = 0.10, Loss = 16.544
[2019-05-04 13:04] Train Step 0270/10000, Batch Size = 128, Examples/Sec = 6887.64, Accuracy = 0.09, Loss = 17.213
[2019-05-04 13:04] Train Step 0280/10000, Batch Size = 128, Examples/Sec = 6941.43, Accuracy = 0.11, Loss = 14.352
[2019-05-04 13:04] Train Step 0290/10000, Batch Size = 128, Examples/Sec = 7187.12, Accuracy = 0.11, Loss = 17.010
[2019-05-04 13:04] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 6941.61, Accuracy = 0.12, Loss = 15.375
[2019-05-04 13:04] Train Step 0310/10000, Batch Size = 128, Examples/Sec = 6913.98, Accuracy = 0.12, Loss = 16.966
[2019-05-04 13:04] Train Step 0320/10000, Batch Size = 128, Examples/Sec = 6799.19, Accuracy = 0.09, Loss = 17.145
[2019-05-04 13:04] Train Step 0330/10000, Batch Size = 128, Examples/Sec = 7005.28, Accuracy = 0.14, Loss = 14.875
[2019-05-04 13:04] Train Step 0340/10000, Batch Size = 128, Examples/Sec = 6819.57, Accuracy = 0.09, Loss = 16.407
[2019-05-04 13:04] Train Step 0350/10000, Batch Size = 128, Examples/Sec = 6810.49, Accuracy = 0.09, Loss = 16.763
[2019-05-04 13:04] Train Step 0360/10000, Batch Size = 128, Examples/Sec = 7070.79, Accuracy = 0.12, Loss = 16.103
[2019-05-04 13:04] Train Step 0370/10000, Batch Size = 128, Examples/Sec = 6794.46, Accuracy = 0.11, Loss = 17.683
[2019-05-04 13:04] Train Step 0380/10000, Batch Size = 128, Examples/Sec = 6854.58, Accuracy = 0.09, Loss = 15.929
[2019-05-04 13:04] Train Step 0390/10000, Batch Size = 128, Examples/Sec = 6925.04, Accuracy = 0.12, Loss = 16.293
[2019-05-04 13:04] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 6920.13, Accuracy = 0.12, Loss = 16.960
[2019-05-04 13:04] Train Step 0410/10000, Batch Size = 128, Examples/Sec = 6746.73, Accuracy = 0.12, Loss = 15.980
[2019-05-04 13:04] Train Step 0420/10000, Batch Size = 128, Examples/Sec = 6879.96, Accuracy = 0.13, Loss = 16.088
[2019-05-04 13:04] Train Step 0430/10000, Batch Size = 128, Examples/Sec = 6950.15, Accuracy = 0.11, Loss = 15.572
[2019-05-04 13:04] Train Step 0440/10000, Batch Size = 128, Examples/Sec = 6761.00, Accuracy = 0.09, Loss = 17.247
[2019-05-04 13:04] Train Step 0450/10000, Batch Size = 128, Examples/Sec = 6774.31, Accuracy = 0.09, Loss = 15.822
[2019-05-04 13:04] Train Step 0460/10000, Batch Size = 128, Examples/Sec = 6875.20, Accuracy = 0.09, Loss = 16.921
[2019-05-04 13:04] Train Step 0470/10000, Batch Size = 128, Examples/Sec = 6893.92, Accuracy = 0.10, Loss = 16.761
[2019-05-04 13:04] Train Step 0480/10000, Batch Size = 128, Examples/Sec = 6905.27, Accuracy = 0.09, Loss = 14.833
[2019-05-04 13:04] Train Step 0490/10000, Batch Size = 128, Examples/Sec = 6751.22, Accuracy = 0.09, Loss = 17.625
[2019-05-04 13:04] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 7013.43, Accuracy = 0.15, Loss = 16.308
[2019-05-04 13:04] Train Step 0510/10000, Batch Size = 128, Examples/Sec = 6966.74, Accuracy = 0.09, Loss = 15.325
[2019-05-04 13:04] Train Step 0520/10000, Batch Size = 128, Examples/Sec = 6824.95, Accuracy = 0.10, Loss = 15.519
[2019-05-04 13:04] Train Step 0530/10000, Batch Size = 128, Examples/Sec = 7025.91, Accuracy = 0.12, Loss = 17.338
[2019-05-04 13:04] Train Step 0540/10000, Batch Size = 128, Examples/Sec = 6963.49, Accuracy = 0.12, Loss = 14.389
[2019-05-04 13:04] Train Step 0550/10000, Batch Size = 128, Examples/Sec = 6932.11, Accuracy = 0.09, Loss = 16.986
[2019-05-04 13:04] Train Step 0560/10000, Batch Size = 128, Examples/Sec = 6908.56, Accuracy = 0.14, Loss = 14.667
[2019-05-04 13:04] Train Step 0570/10000, Batch Size = 128, Examples/Sec = 6731.08, Accuracy = 0.12, Loss = 16.470
[2019-05-04 13:04] Train Step 0580/10000, Batch Size = 128, Examples/Sec = 6845.40, Accuracy = 0.09, Loss = 16.151
[2019-05-04 13:04] Train Step 0590/10000, Batch Size = 128, Examples/Sec = 6936.05, Accuracy = 0.05, Loss = 15.791
[2019-05-04 13:04] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 6865.27, Accuracy = 0.06, Loss = 16.461
[2019-05-04 13:04] Train Step 0610/10000, Batch Size = 128, Examples/Sec = 6920.94, Accuracy = 0.09, Loss = 17.574
[2019-05-04 13:04] Train Step 0620/10000, Batch Size = 128, Examples/Sec = 6807.64, Accuracy = 0.08, Loss = 17.157
[2019-05-04 13:04] Train Step 0630/10000, Batch Size = 128, Examples/Sec = 6373.41, Accuracy = 0.17, Loss = 15.003
[2019-05-04 13:04] Train Step 0640/10000, Batch Size = 128, Examples/Sec = 6922.81, Accuracy = 0.09, Loss = 15.790
[2019-05-04 13:04] Train Step 0650/10000, Batch Size = 128, Examples/Sec = 6765.18, Accuracy = 0.07, Loss = 16.772
[2019-05-04 13:04] Train Step 0660/10000, Batch Size = 128, Examples/Sec = 6843.74, Accuracy = 0.10, Loss = 15.549
[2019-05-04 13:04] Train Step 0670/10000, Batch Size = 128, Examples/Sec = 6891.62, Accuracy = 0.07, Loss = 16.022
[2019-05-04 13:04] Train Step 0680/10000, Batch Size = 128, Examples/Sec = 6873.18, Accuracy = 0.09, Loss = 17.307
[2019-05-04 13:04] Train Step 0690/10000, Batch Size = 128, Examples/Sec = 6867.55, Accuracy = 0.11, Loss = 16.235
[2019-05-04 13:04] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 6884.28, Accuracy = 0.09, Loss = 16.922
[2019-05-04 13:04] Train Step 0710/10000, Batch Size = 128, Examples/Sec = 6920.76, Accuracy = 0.10, Loss = 14.303
[2019-05-04 13:04] Train Step 0720/10000, Batch Size = 128, Examples/Sec = 6847.84, Accuracy = 0.16, Loss = 15.907
[2019-05-04 13:04] Train Step 0730/10000, Batch Size = 128, Examples/Sec = 6936.94, Accuracy = 0.08, Loss = 17.659
[2019-05-04 13:04] Train Step 0740/10000, Batch Size = 128, Examples/Sec = 6907.22, Accuracy = 0.09, Loss = 16.510
[2019-05-04 13:04] Train Step 0750/10000, Batch Size = 128, Examples/Sec = 6789.05, Accuracy = 0.10, Loss = 17.120
[2019-05-04 13:04] Train Step 0760/10000, Batch Size = 128, Examples/Sec = 6871.42, Accuracy = 0.09, Loss = 16.853
[2019-05-04 13:04] Train Step 0770/10000, Batch Size = 128, Examples/Sec = 6815.24, Accuracy = 0.05, Loss = 15.933
[2019-05-04 13:04] Train Step 0780/10000, Batch Size = 128, Examples/Sec = 6952.58, Accuracy = 0.11, Loss = 15.637
[2019-05-04 13:04] Train Step 0790/10000, Batch Size = 128, Examples/Sec = 6931.12, Accuracy = 0.09, Loss = 17.392
[2019-05-04 13:04] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 6760.66, Accuracy = 0.11, Loss = 15.560
[2019-05-04 13:04] Train Step 0810/10000, Batch Size = 128, Examples/Sec = 5711.15, Accuracy = 0.09, Loss = 15.366
[2019-05-04 13:04] Train Step 0820/10000, Batch Size = 128, Examples/Sec = 6776.11, Accuracy = 0.13, Loss = 15.856
[2019-05-04 13:04] Train Step 0830/10000, Batch Size = 128, Examples/Sec = 6931.57, Accuracy = 0.11, Loss = 15.886
[2019-05-04 13:04] Train Step 0840/10000, Batch Size = 128, Examples/Sec = 6739.02, Accuracy = 0.10, Loss = 17.160
[2019-05-04 13:04] Train Step 0850/10000, Batch Size = 128, Examples/Sec = 5903.51, Accuracy = 0.09, Loss = 16.045
[2019-05-04 13:04] Train Step 0860/10000, Batch Size = 128, Examples/Sec = 6296.06, Accuracy = 0.07, Loss = 16.579
[2019-05-04 13:04] Train Step 0870/10000, Batch Size = 128, Examples/Sec = 6564.18, Accuracy = 0.08, Loss = 15.169
[2019-05-04 13:04] Train Step 0880/10000, Batch Size = 128, Examples/Sec = 6312.34, Accuracy = 0.07, Loss = 17.218
[2019-05-04 13:04] Train Step 0890/10000, Batch Size = 128, Examples/Sec = 7264.63, Accuracy = 0.07, Loss = 15.854
[2019-05-04 13:04] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 6908.47, Accuracy = 0.08, Loss = 17.495
[2019-05-04 13:04] Train Step 0910/10000, Batch Size = 128, Examples/Sec = 6902.43, Accuracy = 0.12, Loss = 15.102
[2019-05-04 13:04] Train Step 0920/10000, Batch Size = 128, Examples/Sec = 6773.20, Accuracy = 0.09, Loss = 15.307
[2019-05-04 13:04] Train Step 0930/10000, Batch Size = 128, Examples/Sec = 6906.78, Accuracy = 0.12, Loss = 16.230
[2019-05-04 13:04] Train Step 0940/10000, Batch Size = 128, Examples/Sec = 6749.44, Accuracy = 0.11, Loss = 16.557
[2019-05-04 13:04] Train Step 0950/10000, Batch Size = 128, Examples/Sec = 6708.87, Accuracy = 0.12, Loss = 16.050
[2019-05-04 13:04] Train Step 0960/10000, Batch Size = 128, Examples/Sec = 6978.42, Accuracy = 0.12, Loss = 15.314
[2019-05-04 13:04] Train Step 0970/10000, Batch Size = 128, Examples/Sec = 6688.23, Accuracy = 0.08, Loss = 15.246
[2019-05-04 13:04] Train Step 0980/10000, Batch Size = 128, Examples/Sec = 6868.34, Accuracy = 0.12, Loss = 16.308
[2019-05-04 13:04] Train Step 0990/10000, Batch Size = 128, Examples/Sec = 6718.87, Accuracy = 0.06, Loss = 16.858
[2019-05-04 13:04] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 7242.19, Accuracy = 0.07, Loss = 17.937
[2019-05-04 13:04] Train Step 1010/10000, Batch Size = 128, Examples/Sec = 5892.17, Accuracy = 0.06, Loss = 16.688
[2019-05-04 13:04] Train Step 1020/10000, Batch Size = 128, Examples/Sec = 7248.45, Accuracy = 0.09, Loss = 16.307
[2019-05-04 13:04] Train Step 1030/10000, Batch Size = 128, Examples/Sec = 6195.36, Accuracy = 0.11, Loss = 15.860
[2019-05-04 13:04] Train Step 1040/10000, Batch Size = 128, Examples/Sec = 6949.43, Accuracy = 0.09, Loss = 17.338
[2019-05-04 13:04] Train Step 1050/10000, Batch Size = 128, Examples/Sec = 6580.91, Accuracy = 0.09, Loss = 15.337
[2019-05-04 13:04] Train Step 1060/10000, Batch Size = 128, Examples/Sec = 7010.22, Accuracy = 0.10, Loss = 16.525
[2019-05-04 13:04] Train Step 1070/10000, Batch Size = 128, Examples/Sec = 5618.27, Accuracy = 0.11, Loss = 17.162
[2019-05-04 13:04] Train Step 1080/10000, Batch Size = 128, Examples/Sec = 6086.21, Accuracy = 0.12, Loss = 16.572
[2019-05-04 13:04] Train Step 1090/10000, Batch Size = 128, Examples/Sec = 6073.75, Accuracy = 0.08, Loss = 17.190
[2019-05-04 13:04] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 6794.11, Accuracy = 0.12, Loss = 15.499
[2019-05-04 13:04] Train Step 1110/10000, Batch Size = 128, Examples/Sec = 7242.97, Accuracy = 0.09, Loss = 15.765
[2019-05-04 13:04] Train Step 1120/10000, Batch Size = 128, Examples/Sec = 7204.19, Accuracy = 0.10, Loss = 16.374
[2019-05-04 13:04] Train Step 1130/10000, Batch Size = 128, Examples/Sec = 6899.77, Accuracy = 0.07, Loss = 15.869
[2019-05-04 13:04] Train Step 1140/10000, Batch Size = 128, Examples/Sec = 6987.87, Accuracy = 0.13, Loss = 14.454
[2019-05-04 13:04] Train Step 1150/10000, Batch Size = 128, Examples/Sec = 6069.42, Accuracy = 0.08, Loss = 17.833
[2019-05-04 13:04] Train Step 1160/10000, Batch Size = 128, Examples/Sec = 5837.27, Accuracy = 0.09, Loss = 16.590
[2019-05-04 13:04] Train Step 1170/10000, Batch Size = 128, Examples/Sec = 6675.34, Accuracy = 0.12, Loss = 16.306
[2019-05-04 13:04] Train Step 1180/10000, Batch Size = 128, Examples/Sec = 6932.82, Accuracy = 0.11, Loss = 17.529
[2019-05-04 13:04] Train Step 1190/10000, Batch Size = 128, Examples/Sec = 7392.98, Accuracy = 0.17, Loss = 15.842
[2019-05-04 13:04] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 6975.43, Accuracy = 0.11, Loss = 16.505
[2019-05-04 13:04] Train Step 1210/10000, Batch Size = 128, Examples/Sec = 6235.14, Accuracy = 0.09, Loss = 16.904
[2019-05-04 13:04] Train Step 1220/10000, Batch Size = 128, Examples/Sec = 6611.87, Accuracy = 0.14, Loss = 15.609
[2019-05-04 13:04] Train Step 1230/10000, Batch Size = 128, Examples/Sec = 7451.16, Accuracy = 0.09, Loss = 15.474
[2019-05-04 13:04] Train Step 1240/10000, Batch Size = 128, Examples/Sec = 7267.68, Accuracy = 0.16, Loss = 14.088
[2019-05-04 13:04] Train Step 1250/10000, Batch Size = 128, Examples/Sec = 6841.04, Accuracy = 0.14, Loss = 13.867
[2019-05-04 13:04] Train Step 1260/10000, Batch Size = 128, Examples/Sec = 6883.31, Accuracy = 0.08, Loss = 16.584
[2019-05-04 13:04] Train Step 1270/10000, Batch Size = 128, Examples/Sec = 6877.76, Accuracy = 0.09, Loss = 15.622
[2019-05-04 13:04] Train Step 1280/10000, Batch Size = 128, Examples/Sec = 6981.78, Accuracy = 0.09, Loss = 16.158
[2019-05-04 13:04] Train Step 1290/10000, Batch Size = 128, Examples/Sec = 6875.73, Accuracy = 0.10, Loss = 15.444
[2019-05-04 13:04] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 6855.89, Accuracy = 0.12, Loss = 16.109
[2019-05-04 13:04] Train Step 1310/10000, Batch Size = 128, Examples/Sec = 6743.42, Accuracy = 0.11, Loss = 15.487
[2019-05-04 13:04] Train Step 1320/10000, Batch Size = 128, Examples/Sec = 6851.51, Accuracy = 0.09, Loss = 16.209
[2019-05-04 13:04] Train Step 1330/10000, Batch Size = 128, Examples/Sec = 6904.56, Accuracy = 0.10, Loss = 17.099
[2019-05-04 13:04] Train Step 1340/10000, Batch Size = 128, Examples/Sec = 6774.23, Accuracy = 0.12, Loss = 15.213
[2019-05-04 13:04] Train Step 1350/10000, Batch Size = 128, Examples/Sec = 7148.46, Accuracy = 0.10, Loss = 13.629
[2019-05-04 13:04] Train Step 1360/10000, Batch Size = 128, Examples/Sec = 6777.13, Accuracy = 0.07, Loss = 16.589
[2019-05-04 13:04] Train Step 1370/10000, Batch Size = 128, Examples/Sec = 6865.09, Accuracy = 0.11, Loss = 14.017
[2019-05-04 13:04] Train Step 1380/10000, Batch Size = 128, Examples/Sec = 6701.92, Accuracy = 0.13, Loss = 15.822
[2019-05-04 13:04] Train Step 1390/10000, Batch Size = 128, Examples/Sec = 6159.74, Accuracy = 0.09, Loss = 15.512
[2019-05-04 13:04] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 7160.38, Accuracy = 0.09, Loss = 16.494
[2019-05-04 13:04] Train Step 1410/10000, Batch Size = 128, Examples/Sec = 6886.58, Accuracy = 0.12, Loss = 14.963
[2019-05-04 13:04] Train Step 1420/10000, Batch Size = 128, Examples/Sec = 6673.76, Accuracy = 0.12, Loss = 14.638
[2019-05-04 13:05] Train Step 1430/10000, Batch Size = 128, Examples/Sec = 6796.09, Accuracy = 0.11, Loss = 17.205
[2019-05-04 13:05] Train Step 1440/10000, Batch Size = 128, Examples/Sec = 6424.51, Accuracy = 0.12, Loss = 15.901
[2019-05-04 13:05] Train Step 1450/10000, Batch Size = 128, Examples/Sec = 6614.72, Accuracy = 0.11, Loss = 15.950
[2019-05-04 13:05] Train Step 1460/10000, Batch Size = 128, Examples/Sec = 7294.05, Accuracy = 0.09, Loss = 16.370
[2019-05-04 13:05] Train Step 1470/10000, Batch Size = 128, Examples/Sec = 5881.65, Accuracy = 0.11, Loss = 14.728
[2019-05-04 13:05] Train Step 1480/10000, Batch Size = 128, Examples/Sec = 6813.08, Accuracy = 0.11, Loss = 14.665
[2019-05-04 13:05] Train Step 1490/10000, Batch Size = 128, Examples/Sec = 6758.19, Accuracy = 0.04, Loss = 17.442
[2019-05-04 13:05] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 8166.21, Accuracy = 0.14, Loss = 15.773
[2019-05-04 13:05] Train Step 1510/10000, Batch Size = 128, Examples/Sec = 5863.85, Accuracy = 0.05, Loss = 16.022
[2019-05-04 13:05] Train Step 1520/10000, Batch Size = 128, Examples/Sec = 6344.42, Accuracy = 0.14, Loss = 15.914
[2019-05-04 13:05] Train Step 1530/10000, Batch Size = 128, Examples/Sec = 7069.02, Accuracy = 0.12, Loss = 17.152
[2019-05-04 13:05] Train Step 1540/10000, Batch Size = 128, Examples/Sec = 7046.84, Accuracy = 0.10, Loss = 15.939
[2019-05-04 13:05] Train Step 1550/10000, Batch Size = 128, Examples/Sec = 6926.38, Accuracy = 0.05, Loss = 17.723
[2019-05-04 13:05] Train Step 1560/10000, Batch Size = 128, Examples/Sec = 6214.65, Accuracy = 0.12, Loss = 16.377
[2019-05-04 13:05] Train Step 1570/10000, Batch Size = 128, Examples/Sec = 6870.36, Accuracy = 0.12, Loss = 16.403
[2019-05-04 13:05] Train Step 1580/10000, Batch Size = 128, Examples/Sec = 6104.20, Accuracy = 0.06, Loss = 15.407
[2019-05-04 13:05] Train Step 1590/10000, Batch Size = 128, Examples/Sec = 5985.25, Accuracy = 0.09, Loss = 17.344
[2019-05-04 13:05] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 6688.81, Accuracy = 0.10, Loss = 17.473
[2019-05-04 13:05] Train Step 1610/10000, Batch Size = 128, Examples/Sec = 6753.18, Accuracy = 0.06, Loss = 16.717
[2019-05-04 13:05] Train Step 1620/10000, Batch Size = 128, Examples/Sec = 6651.44, Accuracy = 0.06, Loss = 14.911
[2019-05-04 13:05] Train Step 1630/10000, Batch Size = 128, Examples/Sec = 6675.51, Accuracy = 0.12, Loss = 15.696
[2019-05-04 13:05] Train Step 1640/10000, Batch Size = 128, Examples/Sec = 6566.67, Accuracy = 0.08, Loss = 17.198
[2019-05-04 13:05] Train Step 1650/10000, Batch Size = 128, Examples/Sec = 6897.11, Accuracy = 0.11, Loss = 15.673
[2019-05-04 13:05] Train Step 1660/10000, Batch Size = 128, Examples/Sec = 7167.07, Accuracy = 0.10, Loss = 17.334
[2019-05-04 13:05] Train Step 1670/10000, Batch Size = 128, Examples/Sec = 6747.49, Accuracy = 0.10, Loss = 15.274
[2019-05-04 13:05] Train Step 1680/10000, Batch Size = 128, Examples/Sec = 5964.77, Accuracy = 0.11, Loss = 17.197
[2019-05-04 13:05] Train Step 1690/10000, Batch Size = 128, Examples/Sec = 6478.78, Accuracy = 0.07, Loss = 17.309
[2019-05-04 13:05] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 6193.43, Accuracy = 0.08, Loss = 17.383
