/var/spool/slurm-llnl/slurmd/job2259371/slurm_script: line 20: cd: /home/lgpu0417/deep-learning/assignment_2/part1/: Permission denied
 ------ Job mlp_pytorch is started ------- 
 
Training RNN
[2019-05-04 12:53] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 196.19, Accuracy = 0.12, Loss = 16.725
[2019-05-04 13:01] Train Step 9780/10000, Batch Size = 128, Examples/Sec = 10126.20, Accuracy = 0.06, Loss = 2.302
[2019-05-04 13:01] Train Step 9790/10000, Batch Size = 128, Examples/Sec = 9806.04, Accuracy = 0.15, Loss = 2.309
[2019-05-04 13:01] Train Step 9800/10000, Batch Size = 128, Examples/Sec = 9792.80, Accuracy = 0.06, Loss = 2.378
[2019-05-04 13:01] Train Step 9810/10000, Batch Size = 128, Examples/Sec = 9567.67, Accuracy = 0.07, Loss = 2.351
[2019-05-04 13:01] Train Step 9820/10000, Batch Size = 128, Examples/Sec = 10083.60, Accuracy = 0.06, Loss = 2.322
[2019-05-04 13:01] Train Step 9830/10000, Batch Size = 128, Examples/Sec = 10127.16, Accuracy = 0.13, Loss = 2.318
[2019-05-04 13:01] Train Step 9840/10000, Batch Size = 128, Examples/Sec = 9690.81, Accuracy = 0.08, Loss = 2.295
[2019-05-04 13:01] Train Step 9850/10000, Batch Size = 128, Examples/Sec = 10101.62, Accuracy = 0.11, Loss = 2.327
[2019-05-04 13:01] Train Step 9860/10000, Batch Size = 128, Examples/Sec = 9473.47, Accuracy = 0.12, Loss = 2.325
[2019-05-04 13:01] Train Step 9870/10000, Batch Size = 128, Examples/Sec = 9414.82, Accuracy = 0.09, Loss = 2.296
[2019-05-04 13:01] Train Step 9880/10000, Batch Size = 128, Examples/Sec = 9147.73, Accuracy = 0.09, Loss = 2.335
[2019-05-04 13:01] Train Step 9890/10000, Batch Size = 128, Examples/Sec = 9223.16, Accuracy = 0.09, Loss = 2.307
[2019-05-04 13:01] Train Step 9900/10000, Batch Size = 128, Examples/Sec = 9051.64, Accuracy = 0.10, Loss = 2.346
[2019-05-04 13:01] Train Step 9910/10000, Batch Size = 128, Examples/Sec = 9556.94, Accuracy = 0.13, Loss = 2.310
[2019-05-04 13:01] Train Step 9920/10000, Batch Size = 128, Examples/Sec = 9429.54, Accuracy = 0.09, Loss = 2.314
[2019-05-04 13:01] Train Step 9930/10000, Batch Size = 128, Examples/Sec = 9562.90, Accuracy = 0.08, Loss = 2.365
[2019-05-04 13:01] Train Step 9940/10000, Batch Size = 128, Examples/Sec = 8500.31, Accuracy = 0.07, Loss = 2.336
[2019-05-04 13:01] Train Step 9950/10000, Batch Size = 128, Examples/Sec = 9091.49, Accuracy = 0.10, Loss = 2.312
[2019-05-04 13:01] Train Step 9960/10000, Batch Size = 128, Examples/Sec = 9123.17, Accuracy = 0.10, Loss = 2.326
[2019-05-04 13:01] Train Step 9970/10000, Batch Size = 128, Examples/Sec = 9488.03, Accuracy = 0.08, Loss = 2.360
[2019-05-04 13:01] Train Step 9980/10000, Batch Size = 128, Examples/Sec = 9744.10, Accuracy = 0.05, Loss = 2.345
[2019-05-04 13:01] Train Step 9990/10000, Batch Size = 128, Examples/Sec = 9698.69, Accuracy = 0.11, Loss = 2.317
[2019-05-04 13:01] Train Step 10000/10000, Batch Size = 128, Examples/Sec = 9726.45, Accuracy = 0.10, Loss = 2.307
Done training.
[2019-05-04 13:01] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 8421.64, Accuracy = 0.11, Loss = 17.142
[2019-05-04 13:01] Train Step 0010/10000, Batch Size = 128, Examples/Sec = 8360.91, Accuracy = 0.10, Loss = 14.314
[2019-05-04 13:01] Train Step 0020/10000, Batch Size = 128, Examples/Sec = 7875.59, Accuracy = 0.12, Loss = 15.554
[2019-05-04 13:01] Train Step 0030/10000, Batch Size = 128, Examples/Sec = 8277.13, Accuracy = 0.16, Loss = 15.666
[2019-05-04 13:01] Train Step 0040/10000, Batch Size = 128, Examples/Sec = 8264.77, Accuracy = 0.12, Loss = 15.422
[2019-05-04 13:01] Train Step 0050/10000, Batch Size = 128, Examples/Sec = 8106.65, Accuracy = 0.11, Loss = 14.721
[2019-05-04 13:01] Train Step 0060/10000, Batch Size = 128, Examples/Sec = 8647.35, Accuracy = 0.09, Loss = 18.066
[2019-05-04 13:01] Train Step 0070/10000, Batch Size = 128, Examples/Sec = 8050.37, Accuracy = 0.09, Loss = 16.002
[2019-05-04 13:01] Train Step 0080/10000, Batch Size = 128, Examples/Sec = 8315.46, Accuracy = 0.12, Loss = 16.026
[2019-05-04 13:01] Train Step 0090/10000, Batch Size = 128, Examples/Sec = 8286.96, Accuracy = 0.09, Loss = 16.982
[2019-05-04 13:01] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 8219.97, Accuracy = 0.10, Loss = 16.501
[2019-05-04 13:01] Train Step 0110/10000, Batch Size = 128, Examples/Sec = 8464.92, Accuracy = 0.11, Loss = 14.836
[2019-05-04 13:01] Train Step 0120/10000, Batch Size = 128, Examples/Sec = 8873.02, Accuracy = 0.09, Loss = 17.417
[2019-05-04 13:01] Train Step 0130/10000, Batch Size = 128, Examples/Sec = 8092.84, Accuracy = 0.10, Loss = 16.047
[2019-05-04 13:01] Train Step 0140/10000, Batch Size = 128, Examples/Sec = 7973.49, Accuracy = 0.08, Loss = 15.991
[2019-05-04 13:01] Train Step 0150/10000, Batch Size = 128, Examples/Sec = 7985.23, Accuracy = 0.14, Loss = 14.303
[2019-05-04 13:01] Train Step 0160/10000, Batch Size = 128, Examples/Sec = 8205.90, Accuracy = 0.09, Loss = 16.633
[2019-05-04 13:01] Train Step 0170/10000, Batch Size = 128, Examples/Sec = 7852.32, Accuracy = 0.12, Loss = 16.099
[2019-05-04 13:01] Train Step 0180/10000, Batch Size = 128, Examples/Sec = 7998.08, Accuracy = 0.08, Loss = 16.486
[2019-05-04 13:01] Train Step 0190/10000, Batch Size = 128, Examples/Sec = 8258.03, Accuracy = 0.10, Loss = 18.182
[2019-05-04 13:01] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 8097.11, Accuracy = 0.13, Loss = 15.579
[2019-05-04 13:01] Train Step 0210/10000, Batch Size = 128, Examples/Sec = 8260.82, Accuracy = 0.10, Loss = 16.220
[2019-05-04 13:01] Train Step 0220/10000, Batch Size = 128, Examples/Sec = 8277.25, Accuracy = 0.11, Loss = 15.629
[2019-05-04 13:01] Train Step 0230/10000, Batch Size = 128, Examples/Sec = 8047.71, Accuracy = 0.11, Loss = 16.329
[2019-05-04 13:01] Train Step 0240/10000, Batch Size = 128, Examples/Sec = 7839.13, Accuracy = 0.08, Loss = 17.794
[2019-05-04 13:01] Train Step 0250/10000, Batch Size = 128, Examples/Sec = 7963.55, Accuracy = 0.16, Loss = 16.280
[2019-05-04 13:01] Train Step 0260/10000, Batch Size = 128, Examples/Sec = 8113.63, Accuracy = 0.05, Loss = 16.484
[2019-05-04 13:01] Train Step 0270/10000, Batch Size = 128, Examples/Sec = 8301.19, Accuracy = 0.15, Loss = 15.111
[2019-05-04 13:01] Train Step 0280/10000, Batch Size = 128, Examples/Sec = 8735.72, Accuracy = 0.17, Loss = 13.369
[2019-05-04 13:01] Train Step 0290/10000, Batch Size = 128, Examples/Sec = 8256.12, Accuracy = 0.13, Loss = 17.026
[2019-05-04 13:01] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 8510.68, Accuracy = 0.05, Loss = 17.349
[2019-05-04 13:01] Train Step 0310/10000, Batch Size = 128, Examples/Sec = 8884.33, Accuracy = 0.07, Loss = 15.795
[2019-05-04 13:01] Train Step 0320/10000, Batch Size = 128, Examples/Sec = 8286.58, Accuracy = 0.08, Loss = 17.621
[2019-05-04 13:01] Train Step 0330/10000, Batch Size = 128, Examples/Sec = 8419.13, Accuracy = 0.09, Loss = 14.347
[2019-05-04 13:01] Train Step 0340/10000, Batch Size = 128, Examples/Sec = 8511.63, Accuracy = 0.11, Loss = 14.624
[2019-05-04 13:01] Train Step 0350/10000, Batch Size = 128, Examples/Sec = 8255.74, Accuracy = 0.08, Loss = 16.278
[2019-05-04 13:01] Train Step 0360/10000, Batch Size = 128, Examples/Sec = 8460.39, Accuracy = 0.12, Loss = 16.955
[2019-05-04 13:01] Train Step 0370/10000, Batch Size = 128, Examples/Sec = 8507.18, Accuracy = 0.06, Loss = 15.282
[2019-05-04 13:01] Train Step 0380/10000, Batch Size = 128, Examples/Sec = 8080.90, Accuracy = 0.11, Loss = 16.198
[2019-05-04 13:01] Train Step 0390/10000, Batch Size = 128, Examples/Sec = 8404.89, Accuracy = 0.09, Loss = 17.881
[2019-05-04 13:01] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 8532.32, Accuracy = 0.09, Loss = 17.902
[2019-05-04 13:01] Train Step 0410/10000, Batch Size = 128, Examples/Sec = 8171.18, Accuracy = 0.08, Loss = 15.687
[2019-05-04 13:01] Train Step 0420/10000, Batch Size = 128, Examples/Sec = 8177.03, Accuracy = 0.12, Loss = 15.932
[2019-05-04 13:01] Train Step 0430/10000, Batch Size = 128, Examples/Sec = 8237.00, Accuracy = 0.15, Loss = 16.053
[2019-05-04 13:01] Train Step 0440/10000, Batch Size = 128, Examples/Sec = 8117.07, Accuracy = 0.09, Loss = 16.473
[2019-05-04 13:01] Train Step 0450/10000, Batch Size = 128, Examples/Sec = 8141.56, Accuracy = 0.08, Loss = 17.000
[2019-05-04 13:01] Train Step 0460/10000, Batch Size = 128, Examples/Sec = 8213.05, Accuracy = 0.12, Loss = 15.211
[2019-05-04 13:01] Train Step 0470/10000, Batch Size = 128, Examples/Sec = 8285.81, Accuracy = 0.06, Loss = 16.376
[2019-05-04 13:01] Train Step 0480/10000, Batch Size = 128, Examples/Sec = 7604.83, Accuracy = 0.10, Loss = 16.522
[2019-05-04 13:01] Train Step 0490/10000, Batch Size = 128, Examples/Sec = 9126.27, Accuracy = 0.09, Loss = 16.646
[2019-05-04 13:01] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 7913.31, Accuracy = 0.11, Loss = 16.807
[2019-05-04 13:01] Train Step 0510/10000, Batch Size = 128, Examples/Sec = 7836.16, Accuracy = 0.09, Loss = 16.963
[2019-05-04 13:01] Train Step 0520/10000, Batch Size = 128, Examples/Sec = 8069.61, Accuracy = 0.12, Loss = 15.744
[2019-05-04 13:01] Train Step 0530/10000, Batch Size = 128, Examples/Sec = 8299.65, Accuracy = 0.12, Loss = 15.947
[2019-05-04 13:01] Train Step 0540/10000, Batch Size = 128, Examples/Sec = 7832.50, Accuracy = 0.13, Loss = 16.496
[2019-05-04 13:01] Train Step 0550/10000, Batch Size = 128, Examples/Sec = 7971.48, Accuracy = 0.07, Loss = 14.909
[2019-05-04 13:01] Train Step 0560/10000, Batch Size = 128, Examples/Sec = 8332.11, Accuracy = 0.09, Loss = 16.473
[2019-05-04 13:01] Train Step 0570/10000, Batch Size = 128, Examples/Sec = 8259.68, Accuracy = 0.06, Loss = 14.844
[2019-05-04 13:01] Train Step 0580/10000, Batch Size = 128, Examples/Sec = 8510.41, Accuracy = 0.09, Loss = 16.120
[2019-05-04 13:01] Train Step 0590/10000, Batch Size = 128, Examples/Sec = 8553.94, Accuracy = 0.10, Loss = 16.314
[2019-05-04 13:01] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 8616.54, Accuracy = 0.11, Loss = 16.608
[2019-05-04 13:01] Train Step 0610/10000, Batch Size = 128, Examples/Sec = 8019.22, Accuracy = 0.12, Loss = 15.665
[2019-05-04 13:01] Train Step 0620/10000, Batch Size = 128, Examples/Sec = 8335.08, Accuracy = 0.15, Loss = 14.057
[2019-05-04 13:01] Train Step 0630/10000, Batch Size = 128, Examples/Sec = 8364.82, Accuracy = 0.09, Loss = 17.312
[2019-05-04 13:01] Train Step 0640/10000, Batch Size = 128, Examples/Sec = 8318.03, Accuracy = 0.05, Loss = 16.755
[2019-05-04 13:01] Train Step 0650/10000, Batch Size = 128, Examples/Sec = 7875.93, Accuracy = 0.09, Loss = 15.676
[2019-05-04 13:01] Train Step 0660/10000, Batch Size = 128, Examples/Sec = 8133.18, Accuracy = 0.16, Loss = 15.457
[2019-05-04 13:01] Train Step 0670/10000, Batch Size = 128, Examples/Sec = 7964.85, Accuracy = 0.10, Loss = 15.526
[2019-05-04 13:01] Train Step 0680/10000, Batch Size = 128, Examples/Sec = 7848.99, Accuracy = 0.12, Loss = 15.595
[2019-05-04 13:01] Train Step 0690/10000, Batch Size = 128, Examples/Sec = 8043.97, Accuracy = 0.12, Loss = 15.444
[2019-05-04 13:01] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 8018.62, Accuracy = 0.11, Loss = 16.812
[2019-05-04 13:01] Train Step 0710/10000, Batch Size = 128, Examples/Sec = 8290.16, Accuracy = 0.08, Loss = 17.179
[2019-05-04 13:01] Train Step 0720/10000, Batch Size = 128, Examples/Sec = 8263.62, Accuracy = 0.09, Loss = 15.967
[2019-05-04 13:01] Train Step 0730/10000, Batch Size = 128, Examples/Sec = 8478.43, Accuracy = 0.10, Loss = 14.869
[2019-05-04 13:01] Train Step 0740/10000, Batch Size = 128, Examples/Sec = 8664.66, Accuracy = 0.10, Loss = 15.068
[2019-05-04 13:01] Train Step 0750/10000, Batch Size = 128, Examples/Sec = 8159.63, Accuracy = 0.07, Loss = 17.905
[2019-05-04 13:01] Train Step 0760/10000, Batch Size = 128, Examples/Sec = 8373.95, Accuracy = 0.11, Loss = 16.203
[2019-05-04 13:01] Train Step 0770/10000, Batch Size = 128, Examples/Sec = 8668.02, Accuracy = 0.09, Loss = 16.472
[2019-05-04 13:01] Train Step 0780/10000, Batch Size = 128, Examples/Sec = 8153.80, Accuracy = 0.13, Loss = 14.500
[2019-05-04 13:01] Train Step 0790/10000, Batch Size = 128, Examples/Sec = 8345.32, Accuracy = 0.10, Loss = 16.806
[2019-05-04 13:01] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 8466.39, Accuracy = 0.10, Loss = 16.610
[2019-05-04 13:01] Train Step 0810/10000, Batch Size = 128, Examples/Sec = 8205.77, Accuracy = 0.10, Loss = 15.590
[2019-05-04 13:01] Train Step 0820/10000, Batch Size = 128, Examples/Sec = 8410.03, Accuracy = 0.11, Loss = 17.268
[2019-05-04 13:01] Train Step 0830/10000, Batch Size = 128, Examples/Sec = 8282.62, Accuracy = 0.10, Loss = 16.825
[2019-05-04 13:01] Train Step 0840/10000, Batch Size = 128, Examples/Sec = 8000.58, Accuracy = 0.06, Loss = 17.958
[2019-05-04 13:01] Train Step 0850/10000, Batch Size = 128, Examples/Sec = 7905.39, Accuracy = 0.12, Loss = 14.848
[2019-05-04 13:01] Train Step 0860/10000, Batch Size = 128, Examples/Sec = 8427.32, Accuracy = 0.15, Loss = 15.462
[2019-05-04 13:01] Train Step 0870/10000, Batch Size = 128, Examples/Sec = 7848.19, Accuracy = 0.08, Loss = 16.952
[2019-05-04 13:01] Train Step 0880/10000, Batch Size = 128, Examples/Sec = 8103.59, Accuracy = 0.07, Loss = 15.574
[2019-05-04 13:01] Train Step 0890/10000, Batch Size = 128, Examples/Sec = 8276.87, Accuracy = 0.12, Loss = 15.651
[2019-05-04 13:01] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 8442.16, Accuracy = 0.13, Loss = 16.219
[2019-05-04 13:01] Train Step 0910/10000, Batch Size = 128, Examples/Sec = 8870.09, Accuracy = 0.10, Loss = 16.678
[2019-05-04 13:01] Train Step 0920/10000, Batch Size = 128, Examples/Sec = 8117.07, Accuracy = 0.03, Loss = 16.494
[2019-05-04 13:01] Train Step 0930/10000, Batch Size = 128, Examples/Sec = 8398.19, Accuracy = 0.13, Loss = 16.017
[2019-05-04 13:01] Train Step 0940/10000, Batch Size = 128, Examples/Sec = 8483.79, Accuracy = 0.10, Loss = 15.790
[2019-05-04 13:01] Train Step 0950/10000, Batch Size = 128, Examples/Sec = 8049.28, Accuracy = 0.08, Loss = 16.631
[2019-05-04 13:01] Train Step 0960/10000, Batch Size = 128, Examples/Sec = 8256.12, Accuracy = 0.09, Loss = 15.771
[2019-05-04 13:01] Train Step 0970/10000, Batch Size = 128, Examples/Sec = 8342.07, Accuracy = 0.10, Loss = 16.068
[2019-05-04 13:01] Train Step 0980/10000, Batch Size = 128, Examples/Sec = 8052.90, Accuracy = 0.12, Loss = 16.170
[2019-05-04 13:01] Train Step 0990/10000, Batch Size = 128, Examples/Sec = 8491.84, Accuracy = 0.11, Loss = 16.737
[2019-05-04 13:01] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 8425.87, Accuracy = 0.08, Loss = 16.200
[2019-05-04 13:01] Train Step 1010/10000, Batch Size = 128, Examples/Sec = 8175.53, Accuracy = 0.07, Loss = 16.844
[2019-05-04 13:01] Train Step 1020/10000, Batch Size = 128, Examples/Sec = 8287.86, Accuracy = 0.06, Loss = 17.244
[2019-05-04 13:01] Train Step 1030/10000, Batch Size = 128, Examples/Sec = 8324.23, Accuracy = 0.09, Loss = 17.659
[2019-05-04 13:01] Train Step 1040/10000, Batch Size = 128, Examples/Sec = 7758.81, Accuracy = 0.07, Loss = 17.270
[2019-05-04 13:01] Train Step 1050/10000, Batch Size = 128, Examples/Sec = 7874.78, Accuracy = 0.13, Loss = 14.477
[2019-05-04 13:01] Train Step 1060/10000, Batch Size = 128, Examples/Sec = 8072.88, Accuracy = 0.10, Loss = 15.447
[2019-05-04 13:01] Train Step 1070/10000, Batch Size = 128, Examples/Sec = 8012.88, Accuracy = 0.11, Loss = 15.557
[2019-05-04 13:01] Train Step 1080/10000, Batch Size = 128, Examples/Sec = 7859.91, Accuracy = 0.08, Loss = 15.731
[2019-05-04 13:01] Train Step 1090/10000, Batch Size = 128, Examples/Sec = 8194.38, Accuracy = 0.09, Loss = 15.193
[2019-05-04 13:01] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 8420.18, Accuracy = 0.13, Loss = 14.568
[2019-05-04 13:01] Train Step 1110/10000, Batch Size = 128, Examples/Sec = 8002.25, Accuracy = 0.09, Loss = 15.348
[2019-05-04 13:01] Train Step 1120/10000, Batch Size = 128, Examples/Sec = 7855.31, Accuracy = 0.13, Loss = 15.324
[2019-05-04 13:01] Train Step 1130/10000, Batch Size = 128, Examples/Sec = 7948.81, Accuracy = 0.12, Loss = 15.404
[2019-05-04 13:01] Train Step 1140/10000, Batch Size = 128, Examples/Sec = 8079.08, Accuracy = 0.04, Loss = 16.747
[2019-05-04 13:01] Train Step 1150/10000, Batch Size = 128, Examples/Sec = 8213.56, Accuracy = 0.09, Loss = 16.588
[2019-05-04 13:01] Train Step 1160/10000, Batch Size = 128, Examples/Sec = 8245.98, Accuracy = 0.11, Loss = 16.827
[2019-05-04 13:01] Train Step 1170/10000, Batch Size = 128, Examples/Sec = 8092.23, Accuracy = 0.09, Loss = 14.765
[2019-05-04 13:01] Train Step 1180/10000, Batch Size = 128, Examples/Sec = 8236.49, Accuracy = 0.10, Loss = 15.359
[2019-05-04 13:01] Train Step 1190/10000, Batch Size = 128, Examples/Sec = 8066.09, Accuracy = 0.10, Loss = 14.739
[2019-05-04 13:01] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 8267.44, Accuracy = 0.10, Loss = 15.417
[2019-05-04 13:01] Train Step 1210/10000, Batch Size = 128, Examples/Sec = 7837.19, Accuracy = 0.12, Loss = 14.227
[2019-05-04 13:01] Train Step 1220/10000, Batch Size = 128, Examples/Sec = 8063.91, Accuracy = 0.09, Loss = 15.971
[2019-05-04 13:01] Train Step 1230/10000, Batch Size = 128, Examples/Sec = 8028.46, Accuracy = 0.10, Loss = 14.580
[2019-05-04 13:01] Train Step 1240/10000, Batch Size = 128, Examples/Sec = 8645.82, Accuracy = 0.12, Loss = 15.095
[2019-05-04 13:01] Train Step 1250/10000, Batch Size = 128, Examples/Sec = 8255.74, Accuracy = 0.08, Loss = 16.307
[2019-05-04 13:01] Train Step 1260/10000, Batch Size = 128, Examples/Sec = 8055.20, Accuracy = 0.10, Loss = 14.973
[2019-05-04 13:01] Train Step 1270/10000, Batch Size = 128, Examples/Sec = 8438.18, Accuracy = 0.14, Loss = 14.507
[2019-05-04 13:01] Train Step 1280/10000, Batch Size = 128, Examples/Sec = 8417.02, Accuracy = 0.08, Loss = 14.784
[2019-05-04 13:01] Train Step 1290/10000, Batch Size = 128, Examples/Sec = 8778.42, Accuracy = 0.11, Loss = 15.483
[2019-05-04 13:01] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 7924.29, Accuracy = 0.09, Loss = 17.877
[2019-05-04 13:01] Train Step 1310/10000, Batch Size = 128, Examples/Sec = 8270.88, Accuracy = 0.12, Loss = 14.418
[2019-05-04 13:01] Train Step 1320/10000, Batch Size = 128, Examples/Sec = 8477.89, Accuracy = 0.08, Loss = 16.570
[2019-05-04 13:01] Train Step 1330/10000, Batch Size = 128, Examples/Sec = 8012.52, Accuracy = 0.10, Loss = 17.276
[2019-05-04 13:01] Train Step 1340/10000, Batch Size = 128, Examples/Sec = 7803.24, Accuracy = 0.11, Loss = 15.760
[2019-05-04 13:01] Train Step 1350/10000, Batch Size = 128, Examples/Sec = 8404.50, Accuracy = 0.09, Loss = 15.499
[2019-05-04 13:01] Train Step 1360/10000, Batch Size = 128, Examples/Sec = 7781.08, Accuracy = 0.06, Loss = 18.450
[2019-05-04 13:01] Train Step 1370/10000, Batch Size = 128, Examples/Sec = 8051.69, Accuracy = 0.09, Loss = 16.933
[2019-05-04 13:01] Train Step 1380/10000, Batch Size = 128, Examples/Sec = 7807.21, Accuracy = 0.09, Loss = 15.949
[2019-05-04 13:01] Train Step 1390/10000, Batch Size = 128, Examples/Sec = 8193.25, Accuracy = 0.06, Loss = 17.079
[2019-05-04 13:01] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 7953.53, Accuracy = 0.12, Loss = 15.347
[2019-05-04 13:01] Train Step 1410/10000, Batch Size = 128, Examples/Sec = 8365.73, Accuracy = 0.11, Loss = 15.804
[2019-05-04 13:01] Train Step 1420/10000, Batch Size = 128, Examples/Sec = 7669.15, Accuracy = 0.09, Loss = 16.216
[2019-05-04 13:01] Train Step 1430/10000, Batch Size = 128, Examples/Sec = 7692.55, Accuracy = 0.09, Loss = 14.808
[2019-05-04 13:01] Train Step 1440/10000, Batch Size = 128, Examples/Sec = 8356.88, Accuracy = 0.14, Loss = 14.711
[2019-05-04 13:01] Train Step 1450/10000, Batch Size = 128, Examples/Sec = 8696.10, Accuracy = 0.11, Loss = 14.097
[2019-05-04 13:01] Train Step 1460/10000, Batch Size = 128, Examples/Sec = 8071.06, Accuracy = 0.09, Loss = 16.148
[2019-05-04 13:01] Train Step 1470/10000, Batch Size = 128, Examples/Sec = 8445.35, Accuracy = 0.14, Loss = 15.746
[2019-05-04 13:01] Train Step 1480/10000, Batch Size = 128, Examples/Sec = 8013.00, Accuracy = 0.09, Loss = 15.910
[2019-05-04 13:01] Train Step 1490/10000, Batch Size = 128, Examples/Sec = 8217.96, Accuracy = 0.13, Loss = 15.333
[2019-05-04 13:01] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 7960.13, Accuracy = 0.06, Loss = 18.585
[2019-05-04 13:01] Train Step 1510/10000, Batch Size = 128, Examples/Sec = 8484.46, Accuracy = 0.12, Loss = 15.465
[2019-05-04 13:01] Train Step 1520/10000, Batch Size = 128, Examples/Sec = 8593.65, Accuracy = 0.07, Loss = 17.115
[2019-05-04 13:01] Train Step 1530/10000, Batch Size = 128, Examples/Sec = 8080.29, Accuracy = 0.12, Loss = 16.043
[2019-05-04 13:01] Train Step 1540/10000, Batch Size = 128, Examples/Sec = 8262.22, Accuracy = 0.13, Loss = 16.915
[2019-05-04 13:01] Train Step 1550/10000, Batch Size = 128, Examples/Sec = 8070.33, Accuracy = 0.11, Loss = 16.654
[2019-05-04 13:01] Train Step 1560/10000, Batch Size = 128, Examples/Sec = 8495.47, Accuracy = 0.08, Loss = 14.621
[2019-05-04 13:01] Train Step 1570/10000, Batch Size = 128, Examples/Sec = 8491.97, Accuracy = 0.07, Loss = 15.625
[2019-05-04 13:01] Train Step 1580/10000, Batch Size = 128, Examples/Sec = 8078.35, Accuracy = 0.09, Loss = 16.682
[2019-05-04 13:01] Train Step 1590/10000, Batch Size = 128, Examples/Sec = 8335.08, Accuracy = 0.05, Loss = 16.958
[2019-05-04 13:01] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 8503.40, Accuracy = 0.12, Loss = 14.416
